INDICATOR,name,SEX,URBANIZATION,AGE,COMP_BREAKDOWN_1,INDICATOR_ROOT,UNIT_MEASURE,UNIT_TYPE,INDICATOR_ROOT_NAME,economy,Country name,Indicator name,Region,Income group,Lending category,is_outlier,Year,Value,val_std,mu,sd,z
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),AFG,Afghanistan,Current expenditure as a percentage of total expenditure in public institutions (%),"Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,false,2015,80.40733337402344,4.3994653595405495,4.5078052492198495,0.11410862786097174,-0.9494452059427065
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),ALB,Albania,Current expenditure as a percentage of total expenditure in public institutions (%),Europe & Central Asia,Upper middle income,IBRD,false,2022,89.3625717163086,4.503830151977323,4.5078052492198495,0.11410862786097174,-0.03483607959399649
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),ARE,United Arab Emirates,Current expenditure as a percentage of total expenditure in public institutions (%),"Middle East, North Africa, Afghanistan & Pakistan",High income,,false,2021,79.46391296386719,4.387808797751096,4.5078052492198495,0.11410862786097174,-1.051598408623013
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),ARG,Argentina,Current expenditure as a percentage of total expenditure in public institutions (%),Latin America & Caribbean,Upper middle income,IBRD,false,2021,95.90017700195312,4.573681345540595,4.5078052492198495,0.11410862786097174,0.577310388842883
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),ARM,Armenia,Current expenditure as a percentage of total expenditure in public institutions (%),Europe & Central Asia,Upper middle income,IBRD,false,2022,92.04474639892578,4.533080521515031,4.5078052492198495,0.11410862786097174,0.22150185107805073
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),ASM,American Samoa,Current expenditure as a percentage of total expenditure in public institutions (%),East Asia & Pacific,High income,,false,2006,93.76538848876952,4.551404242266188,4.5078052492198495,0.11410862786097174,0.3820832294947855
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),ATG,Antigua and Barbuda,Current expenditure as a percentage of total expenditure in public institutions (%),Latin America & Caribbean,High income,IBRD,false,2009,94.84380340576172,4.562719818531316,4.5078052492198495,0.11410862786097174,0.48124817851962637
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),AUS,Australia,Current expenditure as a percentage of total expenditure in public institutions (%),East Asia & Pacific,High income,,false,2015,92.33827209472656,4.536230228401816,4.5078052492198495,0.11410862786097174,0.24910455690168687
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),AUT,Austria,Current expenditure as a percentage of total expenditure in public institutions (%),Europe & Central Asia,High income,,false,2020,93.15242004394533,4.54491495890394,4.5078052492198495,0.11410862786097174,0.32521388066557194
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),AZE,Azerbaijan,Current expenditure as a percentage of total expenditure in public institutions (%),Europe & Central Asia,Upper middle income,IBRD,false,2021,90.44390106201172,4.515725681109472,4.5078052492198495,0.11410862786097174,0.06941133232512751
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),BDI,Burundi,Current expenditure as a percentage of total expenditure in public institutions (%),Sub-Saharan Africa,Low income,IDA,false,2012,98.09078216552734,4.596036421525651,4.5078052492198495,0.11410862786097174,0.7732208682177888
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),BEL,Belgium,Current expenditure as a percentage of total expenditure in public institutions (%),Europe & Central Asia,High income,,false,2020,94.85588073730467,4.562845821154773,4.5078052492198495,0.11410862786097174,0.48235241249227895
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),BEN,Benin,Current expenditure as a percentage of total expenditure in public institutions (%),Sub-Saharan Africa,Lower middle income,IDA,false,2015,91.69014739990234,4.529262182132483,4.5078052492198495,0.11410862786097174,0.18803953140841165
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),BGD,Bangladesh,Current expenditure as a percentage of total expenditure in public institutions (%),South Asia,Lower middle income,IDA,false,2019,71.03983306884766,4.277219203104178,4.5078052492198495,0.11410862786097174,-2.020759082272153
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),BGR,Bulgaria,Current expenditure as a percentage of total expenditure in public institutions (%),Europe & Central Asia,High income,IBRD,false,2020,95.48531341552734,4.569390804177265,4.5078052492198495,0.11410862786097174,0.5397098897065878
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),BLZ,Belize,Current expenditure as a percentage of total expenditure in public institutions (%),Latin America & Caribbean,Upper middle income,Blend,false,2003,80.68209838867188,4.402834863887239,4.5078052492198495,0.11410862786097174,-0.9199162876667346
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),BOL,Bolivia,Current expenditure as a percentage of total expenditure in public institutions (%),Latin America & Caribbean,Lower middle income,IBRD,false,2022,96.43245697021484,4.579159388918884,4.5078052492198495,0.11410862786097174,0.6253176559617538
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),BRA,Brazil,Current expenditure as a percentage of total expenditure in public institutions (%),Latin America & Caribbean,Upper middle income,IBRD,false,2020,96.26844787597656,4.577474659891454,4.5078052492198495,0.11410862786097174,0.6105533996648234
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),BRB,Barbados,Current expenditure as a percentage of total expenditure in public institutions (%),Latin America & Caribbean,High income,IBRD,false,2022,98.8011474609375,4.603179680855906,4.5078052492198495,0.11410862786097174,0.8358213872509193
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),BTN,Bhutan,Current expenditure as a percentage of total expenditure in public institutions (%),South Asia,Lower middle income,IDA,false,2015,85.99127197265625,4.465807791468603,4.5078052492198495,0.11410862786097174,-0.3680480480618447
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),BWA,Botswana,Current expenditure as a percentage of total expenditure in public institutions (%),Sub-Saharan Africa,Upper middle income,IBRD,false,2009,90.23574829101564,4.513446797152591,4.5078052492198495,0.11410862786097174,0.04944015223472154
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),CAF,Central African Republic,Current expenditure as a percentage of total expenditure in public institutions (%),Sub-Saharan Africa,Low income,IDA,false,2010,98.87496185302734,4.6039190221392055,4.5078052492198495,0.11410862786097174,0.8423006631580879
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),CHL,Chile,Current expenditure as a percentage of total expenditure in public institutions (%),Latin America & Caribbean,High income,IBRD,false,2020,94.90734100341795,4.563382527483353,4.5078052492198495,0.11410862786097174,0.4870558809209227
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),CHN,China,Current expenditure as a percentage of total expenditure in public institutions (%),East Asia & Pacific,Upper middle income,IBRD,false,1999,88.52424621582031,4.494509496031348,4.5078052492198495,0.11410862786097174,-0.11651838636339164
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),CIV,C�te d�Ivoire,Current expenditure as a percentage of total expenditure in public institutions (%),Sub-Saharan Africa,Lower middle income,Blend,false,2022,91.70632934570312,4.529436747972417,4.5078052492198495,0.11410862786097174,0.18956935297585842
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),CMR,Cameroon,Current expenditure as a percentage of total expenditure in public institutions (%),Sub-Saharan Africa,Lower middle income,Blend,false,2013,86.38931274414062,4.470372995369379,4.5078052492198495,0.11410862786097174,-0.328040522019748
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),COD,"Congo, Dem. Rep.",Current expenditure as a percentage of total expenditure in public institutions (%),Sub-Saharan Africa,Low income,IDA,false,2013,83.12921142578125,4.432353848236744,4.5078052492198495,0.11410862786097174,-0.661224329811716
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),COM,Comoros,Current expenditure as a percentage of total expenditure in public institutions (%),Sub-Saharan Africa,Lower middle income,IDA,false,2015,99.99887084960938,4.615109337071928,4.5078052492198495,0.11410862786097174,0.9403678745731329
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),CPV,Cabo Verde,Current expenditure as a percentage of total expenditure in public institutions (%),Sub-Saharan Africa,Upper middle income,Blend,false,2016,95.0569076538086,4.564940803898904,4.5078052492198495,0.11410862786097174,0.5007119597360115
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),CRI,Costa Rica,Current expenditure as a percentage of total expenditure in public institutions (%),Latin America & Caribbean,High income,IBRD,false,2021,97.0871124267578,4.585855986144731,4.5078052492198495,0.11410862786097174,0.6840038162581111
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),CUB,Cuba,Current expenditure as a percentage of total expenditure in public institutions (%),Latin America & Caribbean,Upper middle income,,false,2010,99.1022491455078,4.606192155054843,4.5078052492198495,0.11410862786097174,0.8622214435429586
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),CUW,Cura�ao,Current expenditure as a percentage of total expenditure in public institutions (%),Latin America & Caribbean,High income,,false,2013,100.0,4.61512051684126,4.5078052492198495,0.11410862786097174,0.9404658493673372
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),CYM,Cayman Islands,Current expenditure as a percentage of total expenditure in public institutions (%),Latin America & Caribbean,High income,,false,2006,100.0,4.61512051684126,4.5078052492198495,0.11410862786097174,0.9404658493673372
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),CYP,Cyprus,Current expenditure as a percentage of total expenditure in public institutions (%),Europe & Central Asia,High income,,false,2020,96.95085144042967,4.58446583695542,4.5078052492198495,0.11410862786097174,0.6718211337093015
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),DEU,Germany,Current expenditure as a percentage of total expenditure in public institutions (%),Europe & Central Asia,High income,,false,2020,90.5216827392578,4.5165759140365145,4.5078052492198495,0.11410862786097174,0.0768624159371283
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),DMA,Dominica,Current expenditure as a percentage of total expenditure in public institutions (%),Latin America & Caribbean,Upper middle income,Blend,false,2012,100.0,4.61512051684126,4.5078052492198495,0.11410862786097174,0.9404658493673372
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),DNK,Denmark,Current expenditure as a percentage of total expenditure in public institutions (%),Europe & Central Asia,High income,,false,2020,92.13239288330078,4.5340220602150865,4.5078052492198495,0.11410862786097174,0.22975310006513405
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),DOM,Dominican Republic,Current expenditure as a percentage of total expenditure in public institutions (%),Latin America & Caribbean,Upper middle income,IBRD,false,2007,82.4327621459961,4.424041063713377,4.5078052492198495,0.11410862786097174,-0.7340740755250325
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),ECU,Ecuador,Current expenditure as a percentage of total expenditure in public institutions (%),Latin America & Caribbean,Upper middle income,IBRD,false,2022,97.5195770263672,4.590255279966296,4.5078052492198495,0.11410862786097174,0.7225573761775731
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),ERI,Eritrea,Current expenditure as a percentage of total expenditure in public institutions (%),Sub-Saharan Africa,Low income,IDA,false,2006,80.4128189086914,4.399532741060504,4.5078052492198495,0.11410862786097174,-0.9488547026545864
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),ESP,Spain,Current expenditure as a percentage of total expenditure in public institutions (%),Europe & Central Asia,High income,,false,2020,94.56768035888672,4.55983469133852,4.5078052492198495,0.11410862786097174,0.45596413780439604
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),EST,Estonia,Current expenditure as a percentage of total expenditure in public institutions (%),Europe & Central Asia,High income,,false,2020,88.0080795288086,4.488727146834343,4.5078052492198495,0.11410862786097174,-0.16719246163183335
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),ETH,Ethiopia,Current expenditure as a percentage of total expenditure in public institutions (%),Sub-Saharan Africa,,IDA,false,2015,64.62668,4.183982320584113,4.5078052492198495,0.11410862786097174,-2.837847888507407
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),FRA,France,Current expenditure as a percentage of total expenditure in public institutions (%),Europe & Central Asia,High income,,false,2020,91.97811889648438,4.5323641847874505,4.5078052492198495,0.11410862786097174,0.21522417741735766
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),GBR,United Kingdom,Current expenditure as a percentage of total expenditure in public institutions (%),Europe & Central Asia,High income,,false,2020,97.73242950439452,4.592413458880554,4.5078052492198495,0.11410862786097174,0.7414707480646383
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),GHA,Ghana,Current expenditure as a percentage of total expenditure in public institutions (%),Sub-Saharan Africa,Lower middle income,IDA,false,2014,91.42440032958984,4.5263910166176045,4.5078052492198495,0.11410862786097174,0.16287784496365687
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),GIN,Guinea,Current expenditure as a percentage of total expenditure in public institutions (%),Sub-Saharan Africa,Lower middle income,IDA,false,2020,98.6220703125,4.601383729526161,4.5078052492198495,0.11410862786097174,0.8200824254965693
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),GMB,"Gambia, The",Current expenditure as a percentage of total expenditure in public institutions (%),Sub-Saharan Africa,Low income,IDA,false,2012,57.84104919433594,4.074839726885204,4.5078052492198495,0.11410862786097174,-3.7943276547165556
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),GNB,Guinea-Bissau,Current expenditure as a percentage of total expenditure in public institutions (%),Sub-Saharan Africa,Low income,IDA,false,2013,49.23128128051758,3.916637965708922,4.5078052492198495,0.11410862786097174,-5.180741321604507
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),GRD,Grenada,Current expenditure as a percentage of total expenditure in public institutions (%),Latin America & Caribbean,Upper middle income,Blend,false,2003,90.50520324707033,4.516395836752861,4.5078052492198495,0.11410862786097174,0.07528429439602144
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),GTM,Guatemala,Current expenditure as a percentage of total expenditure in public institutions (%),Latin America & Caribbean,Upper middle income,IBRD,false,2022,100.0,4.61512051684126,4.5078052492198495,0.11410862786097174,0.9404658493673372
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),HKG,"Hong Kong SAR, China",Current expenditure as a percentage of total expenditure in public institutions (%),East Asia & Pacific,High income,,false,2012,81.78993225097656,4.416306462826627,4.5078052492198495,0.11410862786097174,-0.8018568631348625
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),HND,Honduras,Current expenditure as a percentage of total expenditure in public institutions (%),Latin America & Caribbean,Lower middle income,IDA,false,2013,95.28701782226564,4.567333499978794,4.5078052492198495,0.11410862786097174,0.5216805413826626
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),HRV,Croatia,Current expenditure as a percentage of total expenditure in public institutions (%),Europe & Central Asia,High income,IBRD,false,2020,91.88932800292967,4.531408763041576,4.5078052492198495,0.11410862786097174,0.20685126325841258
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),IDN,Indonesia,Current expenditure as a percentage of total expenditure in public institutions (%),East Asia & Pacific,Upper middle income,IBRD,false,2015,88.13384246826172,4.4901390880431995,4.5078052492198495,0.11410862786097174,-0.15481880299335624
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),IND,India,Current expenditure as a percentage of total expenditure in public institutions (%),South Asia,Lower middle income,IBRD,false,2005,95.18502044677734,4.566273632935731,4.5078052492198495,0.11410862786097174,0.5123923125876048
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),ISR,Israel,Current expenditure as a percentage of total expenditure in public institutions (%),"Middle East, North Africa, Afghanistan & Pakistan",High income,,false,2020,90.13835906982422,4.512378781173151,4.5078052492198495,0.11410862786097174,0.040080509590159054
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),ITA,Italy,Current expenditure as a percentage of total expenditure in public institutions (%),Europe & Central Asia,High income,,false,2020,94.72836303710938,4.561514629022122,4.5078052492198495,0.11410862786097174,0.4706864047801141
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),JAM,Jamaica,Current expenditure as a percentage of total expenditure in public institutions (%),Latin America & Caribbean,Upper middle income,IBRD,false,2022,99.33824157714844,4.608546894257825,4.5078052492198495,0.11410862786097174,0.8828573870918626
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),JOR,Jordan,Current expenditure as a percentage of total expenditure in public institutions (%),"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,false,2021,88.02935791015625,4.488966179497979,4.5078052492198495,0.11410862786097174,-0.1650976799477776
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),JPN,Japan,Current expenditure as a percentage of total expenditure in public institutions (%),East Asia & Pacific,High income,,false,2020,85.45073699951172,4.459574737246364,4.5078052492198495,0.11410862786097174,-0.42267191252398983
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),KEN,Kenya,Current expenditure as a percentage of total expenditure in public institutions (%),Sub-Saharan Africa,Lower middle income,Blend,false,2015,92.53671264648438,4.538354007853844,4.5078052492198495,0.11410862786097174,0.26771646637635904
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),KHM,Cambodia,Current expenditure as a percentage of total expenditure in public institutions (%),East Asia & Pacific,Lower middle income,IDA,false,2014,99.45281219482422,4.609688086835457,4.5078052492198495,0.11410862786097174,0.8928583186517703
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),KNA,St. Kitts and Nevis,Current expenditure as a percentage of total expenditure in public institutions (%),Latin America & Caribbean,High income,IBRD,false,2021,65.16525268554688,4.192155441239059,4.5078052492198495,0.11410862786097174,-2.7662220981692407
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),KWT,Kuwait,Current expenditure as a percentage of total expenditure in public institutions (%),"Middle East, North Africa, Afghanistan & Pakistan",High income,,false,2005,92.26506042480467,4.53544555137928,4.5078052492198495,0.11410862786097174,0.24222797765220022
