INDICATOR,skew_before,skew_after,abs_skew_before,abs_skew_after
SE.CLO.2.PRF.M.PSC.2019.A,0.7819006012557475,0.7819006012557475,0.7819006012557475,0.7819006012557475
SE.CLO.2.PRF.M.PSC.2019.F,0.7425153237772181,0.7425153237772216,0.7425153237772181,0.7425153237772216
SE.CLO.2.PRF.M.PSC.2019.M,0.6087852045843283,0.6087852045843286,0.6087852045843283,0.6087852045843286
SE.CLO.2.PRF.M.PSC.2019.R,0.7156260994441098,0.7156260994441063,0.7156260994441098,0.7156260994441063
SE.CLO.2.PRF.M.PSC.2019.U,1.0931684959981234,1.0931684959981227,1.0931684959981234,1.0931684959981227
SE.CLO.2.PRF.R.PSC.2014.A,1.2076647472982085,0.7107185648954519,1.2076647472982085,0.7107185648954519
SE.CLO.2.PRF.R.PSC.2014.F,1.2878310726147892,0.8466813115544474,1.2878310726147892,0.8466813115544474
SE.CLO.2.PRF.R.PSC.2014.M,1.1352978072485145,0.5881257710007564,1.1352978072485145,0.5881257710007564
SE.CLO.2.PRF.R.PSC.2014.R,1.0209981952858636,0.3559157394170785,1.0209981952858636,0.3559157394170785
SE.CLO.2.PRF.R.PSC.2014.U,0.48076759204741276,0.48076759204741276,0.48076759204741276,0.48076759204741276
SE.CLO.2.PRF.R.PSC.2019.A,0.8429893047790643,0.8429893047790644,0.8429893047790643,0.8429893047790644
SE.CLO.2.PRF.R.PSC.2019.F,0.8156521035815703,0.8156521035815704,0.8156521035815703,0.8156521035815704
SE.CLO.2.PRF.R.PSC.2019.M,0.5374945752274966,0.5374945752274998,0.5374945752274966,0.5374945752274998
SE.CLO.2.PRF.R.PSC.2019.R,0.14811599270558184,-0.4040601474074248,0.14811599270558184,0.4040601474074248
SE.CLO.2.PRF.R.PSC.2019.U,0.7763803997921953,0.7763803997921955,0.7763803997921953,0.7763803997921955
SE.CLO.3.LDGAP.R.PRL.2001.1,2.1213203435596424,2.1213203435596424,2.1213203435596424,2.1213203435596424
SE.CLO.3.LDGAP.R.PRL.2001.2,2.1213203435596464,2.1213203435596464,2.1213203435596464,2.1213203435596464
SE.CLO.3.LDGAP.R.PRL.2001.3,2.1213203435596437,2.1213203435596437,2.1213203435596437,2.1213203435596437
SE.CLO.3.LDGAP.R.PRL.2001.4,2.1213203435596415,2.1213203435596415,2.1213203435596415,2.1213203435596415
SE.CLO.3.LDGAP.R.PRL.2001.5,2.1213203435596424,2.1213203435596424,2.1213203435596424,2.1213203435596424
SE.CLO.3.LDGAP.R.PRL.2001.A,2.1213203435596455,2.1213203435596455,2.1213203435596455,2.1213203435596455
SE.CLO.3.LDGAP.R.PRL.2001.F,2.121320343559638,2.121320343559638,2.121320343559638,2.121320343559638
SE.CLO.3.LDGAP.R.PRL.2001.M,2.1213203435596424,2.1213203435596424,2.1213203435596424,2.1213203435596424
SE.CLO.3.LDGAP.R.PRL.2001.R,2.1213203435596406,2.1213203435596406,2.1213203435596406,2.1213203435596406
SE.CLO.3.LDGAP.R.PRL.2001.U,2.1213203435596424,2.1213203435596424,2.1213203435596424,2.1213203435596424
SE.CLO.3.LDGAP.R.PRL.2016.1,0.0,0.0,0.0,0.0
SE.CLO.3.LDGAP.R.PRL.2016.2,0.0,0.0,0.0,0.0
SE.CLO.3.LDGAP.R.PRL.2016.3,0.0,0.0,0.0,0.0
SE.CLO.3.LDGAP.R.PRL.2016.4,0.0,0.0,0.0,0.0
SE.CLO.3.LDGAP.R.PRL.2016.5,0.0,0.0,0.0,0.0
SE.CLO.3.LDGAP.R.PRL.2016.A,0.0,0.0,0.0,0.0
SE.CLO.3.LDGAP.R.PRL.2016.F,0.0,0.0,0.0,0.0
SE.CLO.3.LDGAP.R.PRL.2016.M,0.0,0.0,0.0,0.0
SE.CLO.3.LDGAP.R.PRL.2016.R,0.0,0.0,0.0,0.0
SE.CLO.3.LDGAP.R.PRL.2016.U,0.0,0.0,0.0,0.0
SE.CLO.3.LDSEV.R.PRL.2001.1,2.1213203435596406,2.1213203435596406,2.1213203435596406,2.1213203435596406
SE.CLO.3.LDSEV.R.PRL.2001.2,2.121320343559645,2.121320343559645,2.121320343559645,2.121320343559645
SE.CLO.3.LDSEV.R.PRL.2001.3,2.121320343559643,2.121320343559643,2.121320343559643,2.121320343559643
SE.CLO.3.LDSEV.R.PRL.2001.4,2.1213203435596433,2.1213203435596433,2.1213203435596433,2.1213203435596433
SE.CLO.3.LDSEV.R.PRL.2001.5,2.1213203435596473,2.1213203435596473,2.1213203435596473,2.1213203435596473
SE.CLO.3.LDSEV.R.PRL.2001.A,2.1213203435596406,2.1213203435596406,2.1213203435596406,2.1213203435596406
SE.CLO.3.LDSEV.R.PRL.2001.F,2.121320343559641,2.121320343559641,2.121320343559641,2.121320343559641
SE.CLO.3.LDSEV.R.PRL.2001.M,2.121320343559641,2.121320343559641,2.121320343559641,2.121320343559641
SE.CLO.3.LDSEV.R.PRL.2001.R,2.121320343559642,2.121320343559642,2.121320343559642,2.121320343559642
SE.CLO.3.LDSEV.R.PRL.2001.U,2.121320343559641,2.121320343559641,2.121320343559641,2.121320343559641
SE.CLO.3.LDSEV.R.PRL.2016.1,0.0,0.0,0.0,0.0
SE.CLO.3.LDSEV.R.PRL.2016.2,0.0,0.0,0.0,0.0
SE.CLO.3.LDSEV.R.PRL.2016.3,0.0,0.0,0.0,0.0
SE.CLO.3.LDSEV.R.PRL.2016.4,0.0,0.0,0.0,0.0
SE.CLO.3.LDSEV.R.PRL.2016.5,0.0,0.0,0.0,0.0
SE.CLO.3.LDSEV.R.PRL.2016.A,0.0,0.0,0.0,0.0
SE.CLO.3.LDSEV.R.PRL.2016.F,0.0,0.0,0.0,0.0
SE.CLO.3.LDSEV.R.PRL.2016.M,0.0,0.0,0.0,0.0
SE.CLO.3.LDSEV.R.PRL.2016.R,0.0,0.0,0.0,0.0
