Country name,n,avg_EII_z,avg_OUTCOME_z,avg_Efficiency,share_EII_high,share_OUTCOME_high,share_Efficiency_high
Mauritius,1,-0.007711266361950656,-0.03380684507793694,-0.013398772897757573,0.0,0.0,0.0
Mexico,1,0.4990618788456937,-0.04123358505218919,-0.013608879185883306,1.0,0.0,0.0
"Micronesia, Fed. Sts.",1,-0.2580978489755376,-0.38071858409079273,-0.1675149913425591,0.0,0.0,0.0
Moldova,1,0.22314340042809994,-0.1689853252081264,-0.061360301251618996,1.0,0.0,0.0
Monaco,1,-0.3751335146606966,-0.30169158261284496,-0.13995013496577483,0.0,0.0,0.0
Mongolia,1,0.02563045639357597,0.032255460970935484,0.012617179146437717,0.0,0.0,0.0
Morocco,1,0.13894756261400557,-0.0749615277097906,-0.028077699830878818,0.0,0.0,0.0
Mozambique,1,-0.13141000839305483,0.0078803527646971,0.0032842586886346493,0.0,0.0,0.0
Myanmar,1,-0.0051836330154429195,0.13528057763524462,0.05356251733471127,0.0,0.0,0.0
Namibia,1,-0.31843416269933406,0.13599014686017286,0.06146705560189914,0.0,0.0,1.0
Nauru,1,-0.07869153037051593,-0.696086326620618,-0.2838677968987217,0.0,0.0,0.0
Nepal,1,-0.09793253183527995,0.27387168887555813,0.11256965441085398,0.0,1.0,1.0
Netherlands,1,0.5405162959471879,0.22200692708220798,0.07228299760140083,1.0,1.0,1.0
New Zealand,1,0.5358091161956512,0.22779223389894726,0.07428047211988044,1.0,1.0,1.0
Nicaragua,1,-0.18354875104193957,0.15197507750980488,0.06474484126042974,0.0,1.0,1.0
Niger,1,-0.029393042434970994,-0.012316814354144796,-0.004923873508269147,0.0,0.0,0.0
Nigeria,1,-0.3258965480223351,0.3064639034764557,0.13898938556407792,0.0,1.0,1.0
North Macedonia,1,-0.6258418280626312,-0.26167813926552064,-0.13736389735232568,0.0,0.0,0.0
Norway,1,0.7422459706084679,0.039096905864456695,0.011944963189922764,1.0,0.0,0.0
